Title,DOI,Citations
Mining Paraphrasal Typed Templates from a Plain Text Corpus,10.18653/v1/P16-1180,1
MUTT: Metric Unit TesTing for Language Generation Tasks,10.18653/v1/P16-1182,1
Joint Word Segmentation and Phonetic Category Induction,10.18653/v1/P16-2010,1
Transition-based dependency parsing with topological fields,10.18653/v1/P16-2001,1
"The More Antecedents, the Merrier: Resolving Multi-Antecedent Anaphors",10.18653/v1/P16-1216,1
Edge-Linear First-Order Dependency Parsing with Undirected Minimum Spanning Tree Inference,10.18653/v1/P16-1198,1
Efficient techniques for parsing with tree automata,10.18653/v1/P16-1192,1
N-gram language models for massively parallel devices,10.18653/v1/P16-1183,1
How to Train Dependency Parsers with Inexact Search for Joint Sentence Boundary Detection and Parsing of Entire Documents,10.18653/v1/P16-1181,1
Annotating Relation Inference in Context via Question Answering,10.18653/v1/P16-2041,1
Sentence Rewriting for Semantic Parsing,10.18653/v1/P16-1073,1
Target-Side Context for Discriminative Models in Statistical Machine Translation,10.18653/v1/P16-1161,1
Transition-Based Left-Corner Parsing for Identifying PTB-Style Nonlocal Dependencies,10.18653/v1/P16-1088,1
Optimizing Spectral Learning for Parsing,10.18653/v1/P16-1146,1
A Search-Based Dynamic Reranking Model for Dependency Parsing,10.18653/v1/P16-1132,1
A CALL System for Learning Preposition Usage,10.18653/v1/P16-1093,1
Agreement-based Learning of Parallel Lexicons and Phrases from Non-Parallel Corpora,10.18653/v1/P16-1097,1
Cross-lingual projection for class-based language models,10.18653/v1/P16-2014,1
Addressing Limited Data for Textual Entailment Across Domains,10.18653/v1/P16-1118,1
Incorporating Relational Knowledge into Word Representations using Subspace Regularization,10.18653/v1/P16-2082,1
Phrase-Level Combination of SMT and TM Using Constrained Word Lattice,10.18653/v1/P16-2045,1
Exponentially Decaying Bag-of-Words Input Features for Feed-Forward Neural Network in Statistical Machine Translation,10.18653/v1/P16-2048,1
Which Tumblr Post Should I Read Next?,10.18653/v1/P16-2054,1
Phrase Table Pruning via Submodular Function Maximization,10.18653/v1/P16-2066,1
Verbs Taking Clausal and Non-Finite Arguments as Signals of Modality – Revisiting the Issue of Meaning Grounded in Syntax,10.18653/v1/P16-1077,0
Cross-Lingual Lexico-Semantic Transfer in Language Learning,10.18653/v1/P16-1092,0
Understanding Short Texts,,0
"Game Theory and Natural Language: Origin, Evolution and Processing",,0
Neural Machine Translation,,0
Normalized Log-Linear Interpolation of Backoff Language Models is Efficient,10.18653/v1/P16-1083,0
Finding the Middle Ground - A Model for Planning Satisficing Answers,10.18653/v1/P16-1052,0
Semantic Representations of Word Senses and Concepts,,0
Dependency Parsing with Bounded Block Degree and Well-nestedness via Lagrangian Relaxation and Branch-and-Bound,10.18653/v1/P16-1034,0
NLP Approaches to Computational Argumentation,,0
Multimodal Learning and Reasoning,,0
Graph-Based Translation Via Graph Segmentation,10.18653/v1/P16-1010,0
LiMoSINe Pipeline: Multilingual UIMA-based NLP Platform,10.18653/v1/P16-4027,0
Roleo: Visualising Thematic Fit Spaces on the Web,10.18653/v1/P16-4024,0
Computer Aided Translation,,0
Joint part-of-speech and dependency projection from multiple sources,10.18653/v1/P16-2091,0
Scaling a Natural Language Generation System,10.18653/v1/P16-1109,0
Annotating and Predicting Non-Restrictive Noun Phrase Modifications,10.18653/v1/P16-1119,0
Dependency Forest based Word Alignment,10.18653/v1/P16-3002,0
Specifying and Annotating Reduced Argument Span Via QA-SRL,10.18653/v1/P16-2077,0
Using mention accessibility to improve coreference resolution,10.18653/v1/P16-2070,0
IBC-C: A Dataset for Armed Conflict Analysis,10.18653/v1/P16-2061,0
Learning Monolingual Compositional Representations via Bilingual Supervision,10.18653/v1/P16-2059,0
An Unsupervised Method for Automatic Translation Memory Cleaning,10.18653/v1/P16-2047,0
An Investigation on The Effectiveness of Employing Topic Modeling Techniques to Provide Topic Awareness For Conversational Agents,10.18653/v1/P16-3012,0
Improving Dependency Parsing Using Sentence Clause Charts,10.18653/v1/P16-3013,0
Graph- and surface-level sentence chunking,10.18653/v1/P16-3014,0
Automatic Semantic Classification of German Preposition Types: Comparing Hard and Soft Clustering Approaches across Features,10.18653/v1/P16-2042,0
Word Alignment without NULL Words,10.18653/v1/P16-2028,0
Improved Parsing for Argument-Clusters Coordination,10.18653/v1/P16-2012,0
A Web-framework for ODIN Annotation,10.18653/v1/P16-4006,0
Modelling the Interpretation of Discourse Connectives by Bayesian Pragmatics,10.18653/v1/P16-2086,0
User Modeling in Language Learning with Macaronic Texts,10.18653/v1/P16-1175,0
Prototype Synthesis for Model Laws,10.18653/v1/P16-1149,0
A Continuous Space Rule Selection Model for Syntax-based Statistical Machine Translation,10.18653/v1/P16-1130,0
"MetaNet: Repository, Identification System, and Applications",,0
